datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:08:33,039,191,61,293,392,794,794
2015-11-18 06:08:34,042,192,61,293,392,794,794
2015-11-18 06:08:35,046,193,61,293,392,794,794
2015-11-18 06:08:36,051,194,61,293,392,794,794
2015-11-18 06:08:37,057,195,61,293,393,794,794
2015-11-18 06:08:38,059,196,61,293,393,794,794
2015-11-18 06:08:39,066,197,61,293,393,794,794
2015-11-18 06:08:40,067,198,61,293,393,794,794
2015-11-18 06:08:41,074,199,61,293,394,794,794
2015-11-18 06:08:42,076,200,61,293,394,794,794
2015-11-18 06:08:43,082,201,61,293,394,794,794
2015-11-18 06:08:44,085,202,61,293,394,794,794
2015-11-18 06:08:45,088,203,61,293,394,794,794
2015-11-18 06:08:46,093,204,61,293,395,794,794
2015-11-18 06:08:47,098,205,61,293,395,794,794
2015-11-18 06:08:48,103,206,61,293,395,794,794
2015-11-18 06:08:49,104,207,61,293,395,794,794
2015-11-18 06:08:50,110,208,61,293,395,794,794
2015-11-18 06:08:51,113,209,61,294,395,794,794
2015-11-18 06:08:52,119,210,61,293,395,794,794
2015-11-18 06:08:53,124,211,61,293,396,794,794
2015-11-18 06:08:54,127,212,61,293,396,794,794
2015-11-18 06:08:55,130,213,61,294,396,794,794
2015-11-18 06:08:56,136,214,61,294,396,794,794
2015-11-18 06:08:57,142,215,61,294,396,794,794
2015-11-18 06:08:58,147,216,61,294,397,794,794
2015-11-18 06:08:59,152,217,61,294,397,794,794
2015-11-18 06:09:00,155,218,61,294,397,794,794
2015-11-18 06:09:01,158,219,61,294,397,794,794
2015-11-18 06:09:02,161,220,61,294,398,794,794
2015-11-18 06:09:03,163,221,61,294,398,794,794
2015-11-18 06:09:04,167,222,61,294,398,794,794
2015-11-18 06:09:05,171,223,61,294,398,794,794
2015-11-18 06:09:06,172,224,61,294,399,794,794
2015-11-18 06:09:07,176,225,61,294,399,794,794
2015-11-18 06:09:08,179,226,61,294,399,794,794
2015-11-18 06:09:09,185,227,61,294,399,794,794
