date_time,ms,thermocouple_index,thermocouple_temp
2015-07-29 21:30:47,093,308.533389091,1,420.851000
2015-07-29 21:30:47,669,309.109412193,1,420.590600
2015-07-29 21:30:47,861,309.301259041,1,420.835400
2015-07-29 21:30:48,566,310.005589008,1,420.606200
2015-07-29 21:30:49,077,310.517499208,1,420.866600
2015-07-29 21:30:50,005,311.445279121,0,313.544400
2015-07-29 21:30:50,965,312.405379057,1,421.109200
2015-07-29 21:30:51,957,313.397350073,1,421.364400
2015-07-29 21:30:54,709,316.149492025,0,313.752600
2015-07-29 21:30:56,789,318.229098082,0,313.966200
2015-07-29 21:30:57,845,319.285303116,1,421.590800
2015-07-29 21:30:58,325,319.764966011,1,421.802400
2015-07-29 21:30:59,605,321.045013189,0,314.173400
2015-07-29 21:31:01,173,322.613009214,1,422.041800
2015-07-29 21:31:02,421,323.860854149,0,314.394400
2015-07-29 21:31:02,933,324.372830153,1,421.818000
2015-07-29 21:31:03,573,325.012917995,1,422.044400
2015-07-29 21:31:04,629,326.068765163,1,422.286600
2015-07-29 21:31:05,781,327.220800161,1,422.075600
2015-07-29 21:31:05,909,327.348781109,0,314.602600
2015-07-29 21:31:06,389,327.828752041,1,422.330800
2015-07-29 21:31:07,989,329.428909063,1,422.589000
2015-07-29 21:31:08,181,329.620698214,1,422.328200
2015-07-29 21:31:08,437,329.87710309,1,422.542200
2015-07-29 21:31:09,493,330.932768106,1,422.768800
2015-07-29 21:31:09,589,331.02878809,0,314.836200
2015-07-29 21:31:10,325,331.764883995,1,423.010800
2015-07-29 21:31:12,789,334.228689194,0,315.060200
2015-07-29 21:31:12,789,334.229274035,1,423.224200
2015-07-29 21:31:13,044,334.484518051,1,423.010800
2015-07-29 21:31:15,989,337.428745031,0,315.311800
2015-07-29 21:31:16,212,337.652443171,0,315.103400
2015-07-29 21:31:17,173,338.612691164,0,315.370000
2015-07-29 21:31:17,396,338.836386204,0,315.131400
2015-07-29 21:31:17,397,338.836778164,1,422.768800
2015-07-29 21:31:18,645,340.08466506,0,315.370000
2015-07-29 21:31:18,708,340.148416996,1,423.013400
2015-07-29 21:31:19,093,340.532672167,1,422.781600
2015-07-29 21:31:20,308,341.748372078,1,423.057600
2015-07-29 21:31:21,909,343.348570108,0,315.591000
2015-07-29 21:31:23,700,345.140351057,1,423.269000
2015-07-29 21:31:25,172,346.612102032,0,315.812400
2015-07-29 21:31:25,588,347.028355122,1,423.513800
2015-07-29 21:31:25,684,347.124178171,1,423.269000
2015-07-29 21:31:27,092,348.532194138,1,423.480000
2015-07-29 21:31:28,084,349.524224997,1,423.737600
2015-07-29 21:31:29,588,351.028219223,0,316.063000
2015-07-29 21:31:29,780,351.220139027,0,315.822600
2015-07-29 21:31:30,004,351.444284201,0,316.034200
2015-07-29 21:31:31,796,353.236118078,1,423.480000
2015-07-29 21:31:33,044,354.484285116,1,423.722000
2015-07-29 21:31:33,204,354.644189119,0,316.305200
2015-07-29 21:31:33,492,354.93215704,1,423.935600
2015-07-29 21:31:35,029,356.468688011,1,424.175600
2015-07-29 21:31:35,956,357.395813227,1,424.417600
2015-07-29 21:31:37,108,358.547930002,1,424.659800
2015-07-29 21:31:37,140,358.580220222,0,316.547800
2015-07-29 21:31:39,028,360.468085051,2,861.193400
2015-07-29 21:31:39,636,361.075793028,0,316.774200
2015-07-29 21:31:40,692,362.13183403,1,424.915400
2015-07-29 21:31:41,652,363.092060089,2,861.394600
2015-07-29 21:31:41,907,363.347590208,1,425.191400
2015-07-29 21:31:42,132,363.571772099,1,424.977800
2015-07-29 21:31:42,388,363.827694178,0,316.987800
2015-07-29 21:31:42,740,364.17971015,1,425.235800
2015-07-29 21:31:44,916,366.355745077,2,861.193400
2015-07-29 21:31:45,363,366.803534031,2,861.394600
2015-07-29 21:31:45,523,366.963439226,0,317.230000
2015-07-29 21:31:45,524,366.963736057,1,425.493400
2015-07-29 21:31:45,780,367.219667196,1,425.233000
2015-07-29 21:31:46,259,367.699560165,1,425.522200
2015-07-29 21:31:46,547,367.987519026,0,317.029400
2015-07-29 21:31:47,091,368.53154707,0,317.258600
2015-07-29 21:31:48,563,370.003412008,1,425.780400
2015-07-29 21:31:49,107,370.547566175,1,426.051200
2015-07-29 21:31:50,323,371.763478041,1,426.306200
2015-07-29 21:31:50,387,371.827399015,0,317.482800
2015-07-29 21:31:51,347,372.787415028,1,426.079600
2015-07-29 21:31:52,307,373.747502089,1,426.290600
2015-07-29 21:31:52,371,373.811294079,0,317.712200
2015-07-29 21:31:52,691,374.131422997,1,426.507200
2015-07-29 21:31:52,915,374.355318069,1,426.277600
2015-07-29 21:31:53,843,375.283539057,1,426.504600
2015-07-29 21:31:55,891,377.331256151,0,317.954200
2015-07-29 21:31:58,323,379.76305604,1,426.775200
2015-07-29 21:31:59,059,380.499372005,0,318.207200
2015-07-29 21:32:03,507,384.947128057,0,318.471400
2015-07-29 21:32:03,731,385.171021223,0,318.263000
2015-07-29 21:32:03,955,385.395072222,0,318.471400
2015-07-29 21:32:05,075,386.51517415,1,427.048800
2015-07-29 21:32:07,059,388.499119043,1,427.260000
2015-07-29 21:32:07,507,388.946971178,0,318.722800
2015-07-29 21:32:07,667,389.10711503,0,318.499200
2015-07-29 21:32:08,275,389.714968204,0,318.720200
2015-07-29 21:32:09,363,390.802736998,1,427.489200
2015-07-29 21:32:11,955,393.394856215,0,318.944200
2015-07-29 21:32:11,955,393.395616055,1,427.760000
2015-07-29 21:32:14,675,396.114639997,0,319.165200
2015-07-29 21:32:15,154,396.594586134,1,427.533400
2015-07-29 21:32:15,539,396.978734016,1,427.319800
2015-07-29 21:32:15,954,397.394625187,1,427.046000
2015-07-29 21:32:16,755,398.194777012,1,426.775200
2015-07-29 21:32:17,555,398.994809151,1,426.533200
2015-07-29 21:32:18,259,399.698844194,0,319.371000
2015-07-29 21:32:18,387,399.826686144,1,426.308800
2015-07-29 21:32:19,250,400.690594196,1,426.582600
2015-07-29 21:32:20,626,402.066423178,1,426.837800
2015-07-29 21:32:21,746,403.18643117,1,427.080000
2015-07-29 21:32:21,843,403.282699108,0,319.607800
2015-07-29 21:32:22,578,404.018554211,1,427.319800
2015-07-29 21:32:23,443,404.882772207,1,427.559400
2015-07-29 21:32:23,443,404.883424997,2,861.181400
2015-07-29 21:32:23,827,405.266663074,1,427.788600
2015-07-29 21:32:24,626,406.066407204,1,427.999800
2015-07-29 21:32:25,362,406.802326202,1,428.202800
2015-07-29 21:32:25,810,407.250258207,1,428.403200
2015-07-29 21:32:26,291,407.730688095,0,319.828600
2015-07-29 21:32:26,292,407.73183322,1,428.606000
2015-07-29 21:32:27,442,408.882444143,1,428.838800
2015-07-29 21:32:28,690,410.130240202,1,429.119200
2015-07-29 21:32:28,690,410.130647182,2,861.411400
2015-07-29 21:32:29,490,410.930213213,1,429.349000
2015-07-29 21:32:30,194,411.634243011,1,429.568400
2015-07-29 21:32:30,226,411.66653204,0,320.082200
2015-07-29 21:32:31,378,412.818171024,2,861.210400
2015-07-29 21:32:33,394,414.834154129,1,429.832600
2015-07-29 21:32:33,426,414.866230011,0,320.339800
2015-07-29 21:32:33,554,414.994144201,1,429.627000
2015-07-29 21:32:33,586,415.02601409,0,320.139400
2015-07-29 21:32:33,906,415.346363068,0,320.353400
2015-07-29 21:32:35,026,416.466351032,1,429.894000
2015-07-29 21:32:35,250,416.690313101,1,429.611000
2015-07-29 21:32:35,506,416.946108103,1,429.862000
2015-07-29 21:32:37,266,418.706055164,1,429.643200
2015-07-29 21:32:37,426,418.865778208,1,429.894000
2015-07-29 21:32:37,458,418.898222208,0,320.626800
2015-07-29 21:32:37,714,419.154000998,0,320.413400
2015-07-29 21:32:38,002,419.442049026,1,429.659200
2015-07-29 21:32:38,258,419.698092222,0,320.655400
2015-07-29 21:32:40,146,421.585864067,1,429.894000
2015-07-29 21:32:41,010,422.450079203,1,430.167400
2015-07-29 21:32:41,074,422.513877153,0,320.900200
2015-07-29 21:32:41,266,422.705796003,2,861.455000
2015-07-29 21:32:41,298,422.738170147,0,320.668400
2015-07-29 21:32:41,299,422.738981009,2,861.239400
2015-07-29 21:32:42,610,424.050084114,0,320.913200
2015-07-29 21:32:42,611,424.050825119,1,430.410200
2015-07-29 21:32:43,826,425.265786171,1,430.652200
2015-07-29 21:32:45,778,427.217850208,1,430.878800
2015-07-29 21:32:45,810,427.249826193,0,321.155800
2015-07-29 21:32:47,346,428.785771132,1,431.090000
2015-07-29 21:32:47,793,429.233542204,1,431.301000
2015-07-29 21:32:48,114,429.55372715,2,861.440600
2015-07-29 21:32:48,241,429.681532145,0,321.413600
2015-07-29 21:32:48,402,429.841705084,0,321.168800
2015-07-29 21:32:49,746,431.185684204,1,431.543200
2015-07-29 21:32:49,809,431.24953723,0,321.442200
2015-07-29 21:32:51,986,433.425630093,1,431.329800
2015-07-29 21:32:52,721,434.161598206,0,321.668600
2015-07-29 21:32:53,681,435.121602058,2,861.154600
2015-07-29 21:32:54,833,436.273477077,1,431.105600
2015-07-29 21:32:55,857,437.297478199,0,321.895600
2015-07-29 21:32:56,593,438.033417225,2,861.384800
2015-07-29 21:32:57,201,438.641449213,1,430.876200
2015-07-29 21:32:58,289,439.729351044,0,322.156000
2015-07-29 21:32:58,290,439.729759216,1,431.199400
2015-07-29 21:32:58,769,440.209259033,0,321.908800
2015-07-29 21:32:59,089,440.529253006,0,322.137800
2015-07-29 21:32:59,249,440.689357042,0,321.908800
2015-07-29 21:32:59,505,440.945389032,0,322.184800
2015-07-29 21:32:59,825,441.265333176,1,431.407800
2015-07-29 21:33:00,049,441.489364147,1,431.194200
2015-07-29 21:33:00,209,441.649367094,1,431.439200
2015-07-29 21:33:02,193,443.633368015,0,322.395600
2015-07-29 21:33:04,657,446.097267151,0,322.606400
2015-07-29 21:33:05,073,446.513301134,1,431.649800
2015-07-29 21:33:06,225,447.665161133,1,431.908200
2015-07-29 21:33:06,385,447.825029135,1,431.663000
2015-07-29 21:33:06,929,448.369141102,1,431.905600
2015-07-29 21:33:07,057,448.497223139,0,322.833400
2015-07-29 21:33:08,977,450.417033195,1,432.119000
2015-07-29 21:33:09,425,450.864862204,0,323.075600
2015-07-29 21:33:10,417,451.857006073,1,431.861200
2015-07-29 21:33:10,961,452.401018143,1,432.087600
2015-07-29 21:33:12,273,453.713077068,0,323.317800
2015-07-29 21:33:12,337,453.776852131,1,431.861200
2015-07-29 21:33:13,777,455.216813087,1,432.087600
2015-07-29 21:33:14,641,456.080838203,1,432.314200
2015-07-29 21:33:15,409,456.848831177,0,323.529000
2015-07-29 21:33:16,177,457.61702323,1,432.527800
2015-07-29 21:33:16,305,457.745099068,1,432.311600
2015-07-29 21:33:16,465,457.904851198,2,861.169200
2015-07-29 21:33:16,977,458.416931152,2,861.370400
2015-07-29 21:33:17,009,458.448785067,1,432.572200
2015-07-29 21:33:17,680,459.120627165,1,432.343000
2015-07-29 21:33:18,929,460.368880033,1,432.556200
2015-07-29 21:33:18,961,460.400911093,0,323.739800
2015-07-29 21:33:21,073,462.512654066,0,323.966400
2015-07-29 21:33:22,288,463.728615999,1,432.799000
2015-07-29 21:33:23,025,464.464842081,0,324.190800
2015-07-29 21:33:23,057,464.496788025,1,433.012600
2015-07-29 21:33:25,392,466.832442045,1,433.220600
2015-07-29 21:33:25,808,467.248344183,0,324.397000
2015-07-29 21:33:25,808,467.248578072,1,433.450000
2015-07-29 21:33:26,993,468.432640076,1,433.674200
2015-07-29 21:33:27,760,469.200349092,1,433.947800
2015-07-29 21:33:29,072,470.512511015,0,324.661200
2015-07-29 21:33:30,192,471.632189035,1,434.205400
2015-07-29 21:33:31,792,473.232457161,1,434.461200
2015-07-29 21:33:31,824,473.264353037,0,324.867000
2015-07-29 21:33:33,200,474.640336037,1,434.250200
2015-07-29 21:33:33,456,474.896277189,0,325.090800
2015-07-29 21:33:33,456,474.896524191,1,434.463600
2015-07-29 21:33:33,936,475.37622118,1,434.250200
2015-07-29 21:33:34,640,476.080391169,1,434.492400
2015-07-29 21:33:36,176,477.616030216,1,434.703200
2015-07-29 21:33:36,656,478.096210003,0,325.294000
2015-07-29 21:33:38,256,479.696155071,0,325.517600
2015-07-29 21:33:38,640,480.079896212,1,434.914000
2015-07-29 21:33:41,008,482.448005199,0,325.738600
2015-07-29 21:33:42,672,484.11189723,1,434.625000
2015-07-29 21:33:43,088,484.528370142,0,325.944800
2015-07-29 21:33:46,320,487.759867191,0,326.214200
2015-07-29 21:33:47,024,488.463751078,1,434.869800
2015-07-29 21:33:47,312,488.752166033,1,434.640600
2015-07-29 21:33:47,504,488.943726063,1,434.885400
2015-07-29 21:33:48,272,489.711877108,0,326.427600
2015-07-29 21:33:48,848,490.287661076,1,434.627800
2015-07-29 21:33:50,416,491.85585022,0,326.685800
2015-07-29 21:33:50,576,492.015701056,1,434.872400
2015-07-29 21:33:52,752,494.191905022,0,326.925400
2015-07-29 21:33:52,880,494.319694996,0,326.696200
2015-07-29 21:33:53,072,494.51176405,0,326.941000
2015-07-29 21:33:53,872,495.311702013,1,435.125400
2015-07-29 21:33:54,288,495.72778511,1,435.325800
2015-07-29 21:33:54,543,495.983625174,1,435.063000
2015-07-29 21:33:54,544,495.984028101,2,861.157200
2015-07-29 21:33:55,023,496.463575125,1,435.263400
2015-07-29 21:33:55,087,496.527576208,0,327.151800
2015-07-29 21:33:55,856,497.295783997,1,435.505600
2015-07-29 21:33:56,111,497.551470041,1,435.292200
2015-07-29 21:33:57,135,498.57558322,0,327.363400
2015-07-29 21:33:57,295,498.735448122,0,327.149200
2015-07-29 21:33:57,679,499.119370222,0,327.365800
2015-07-29 21:33:58,415,499.855410099,1,435.505600
2015-07-29 21:33:59,503,500.943615198,0,327.589800
2015-07-29 21:33:59,824,501.263705015,1,435.778800
2015-07-29 21:34:00,655,502.095399141,1,435.990200
2015-07-29 21:34:02,031,503.471613169,1,435.789800
2015-07-29 21:34:02,256,503.695462227,0,327.863200
2015-07-29 21:34:04,335,505.775410175,0,328.137200
2015-07-29 21:34:04,559,505.999589205,0,327.907400
2015-07-29 21:34:05,135,506.575245142,0,328.134400
2015-07-29 21:34:05,871,507.311199188,1,436.034600
2015-07-29 21:34:07,151,508.591258049,1,436.261000
2015-07-29 21:34:07,919,509.359299183,0,328.407800
2015-07-29 21:34:08,111,509.551435232,2,861.360600
2015-07-29 21:34:09,071,510.511309147,1,436.487600
2015-07-29 21:34:11,151,512.591146231,0,328.647400
2015-07-29 21:34:11,439,512.879406214,1,436.714600
2015-07-29 21:34:11,599,513.039172173,2,861.130400
2015-07-29 21:34:12,335,513.775128126,2,861.346200
2015-07-29 21:34:13,551,514.991079092,0,328.921200
2015-07-29 21:34:14,255,515.69513607,1,436.941000
2015-07-29 21:34:15,151,516.590921164,1,437.152000
2015-07-29 21:34:16,719,518.158749104,0,329.132000
2015-07-29 21:34:17,103,518.543103218,1,437.365800
2015-07-29 21:34:17,807,519.2468822,2,861.145000
2015-07-29 21:34:19,087,520.526773214,1,437.605400
2015-07-29 21:34:19,151,520.590762138,0,329.343000
2015-07-29 21:34:21,039,522.478725195,1,437.816400
2015-07-29 21:34:21,519,522.958876133,0,329.572200
2015-07-29 21:34:21,583,523.022672176,2,861.346200
2015-07-29 21:34:23,695,525.134697199,1,437.605400
2015-07-29 21:34:24,335,525.77473402,1,437.847600
2015-07-29 21:34:25,455,526.894645214,1,438.090200
2015-07-29 21:34:25,583,527.022739172,0,329.796400
2015-07-29 21:34:27,535,528.974641085,1,438.423400
2015-07-29 21:34:27,918,529.358563185,0,330.025000
2015-07-29 21:34:28,718,530.15851903,1,438.637000
2015-07-29 21:34:30,222,531.66240716,1,438.847800
2015-07-29 21:34:30,382,531.822605133,0,330.276400
2015-07-29 21:34:30,575,532.014640093,0,330.037600
2015-07-29 21:34:31,118,532.55844903,1,439.087800
2015-07-29 21:34:31,150,532.590491056,0,330.289000
2015-07-29 21:34:34,702,536.142389059,0,330.525600
2015-07-29 21:34:35,278,536.718528032,1,439.301400
2015-07-29 21:34:36,398,537.838469028,1,439.512200
2015-07-29 21:34:36,494,537.934252024,1,439.267400
2015-07-29 21:34:36,558,537.998199224,2,861.133000
2015-07-29 21:34:36,782,538.222509146,1,439.480800
2015-07-29 21:34:37,166,538.606342077,0,330.762000
2015-07-29 21:34:38,734,540.174278021,1,439.692200
2015-07-29 21:34:39,982,541.4220891,0,330.967600
2015-07-29 21:34:40,334,541.774355173,1,439.950200
2015-07-29 21:34:41,582,543.022225142,1,440.189600
2015-07-29 21:34:42,382,543.8222332,1,440.432200
2015-07-29 21:34:42,798,544.237989187,0,331.204400
2015-07-29 21:34:44,686,546.126107216,1,440.645600
2015-07-29 21:34:44,846,546.286085129,0,331.425400
2015-07-29 21:34:46,350,547.790177107,1,440.903400
2015-07-29 21:34:47,342,548.782025099,1,440.661400
2015-07-29 21:34:48,078,549.51793313,1,440.447800
2015-07-29 21:34:48,494,549.933889151,1,440.218200
2015-07-29 21:34:48,718,550.157973051,0,331.631000
2015-07-29 21:34:49,582,551.021853209,1,440.572800
2015-07-29 21:34:49,614,551.053891182,0,331.885000
2015-07-29 21:34:49,614,551.054161072,2,861.363000
2015-07-29 21:34:49,838,551.277899027,0,331.674200
2015-07-29 21:34:49,838,551.278134108,1,440.356200
2015-07-29 21:34:49,870,551.309854031,2,861.162000
2015-07-29 21:34:50,062,551.502104044,1,440.601400
2015-07-29 21:34:50,414,551.853897095,0,331.897800
2015-07-29 21:34:50,574,552.01394105,1,440.356200
2015-07-29 21:34:50,606,552.04582119,0,331.674200
2015-07-29 21:34:51,630,553.069838047,0,331.911000
2015-07-29 21:34:53,358,554.797724009,1,440.101200
2015-07-29 21:34:54,446,555.885797024,0,332.119600
2015-07-29 21:34:54,766,556.206117153,1,440.358800
2015-07-29 21:34:56,142,557.582146168,0,332.380000
2015-07-29 21:34:56,846,558.285749197,1,440.601400
2015-07-29 21:34:58,062,559.501828194,1,440.812400
2015-07-29 21:34:58,798,560.237695217,1,441.101200
2015-07-29 21:34:58,861,560.301635027,0,332.637800
2015-07-29 21:34:58,990,560.429653168,2,861.363000
2015-07-29 21:34:59,053,560.493521214,0,332.408600
2015-07-29 21:34:59,661,561.101620197,0,332.619600
2015-07-29 21:35:00,013,561.453597069,2,861.162000
2015-07-29 21:35:00,397,561.837622166,1,441.354200
2015-07-29 21:35:01,165,562.605554104,1,441.580800
2015-07-29 21:35:01,550,562.989793062,1,441.794400
2015-07-29 21:35:01,709,563.149490118,0,332.846600
2015-07-29 21:35:02,445,563.885325193,1,442.037000
2015-07-29 21:35:03,597,565.037578106,1,442.276400
2015-07-29 21:35:04,429,565.869480133,0,333.104200
2015-07-29 21:35:04,430,565.87010622,1,442.549800
2015-07-29 21:35:06,061,567.501465082,1,442.792400
2015-07-29 21:35:06,893,568.333481073,0,333.377600
2015-07-29 21:35:07,053,568.493326187,0,333.161600
2015-07-29 21:35:07,277,568.717452049,1,443.003400
2015-07-29 21:35:07,693,569.133247137,0,333.390800
2015-07-29 21:35:09,229,570.669187069,1,443.214200
2015-07-29 21:35:09,709,571.149405003,0,333.604600
2015-07-29 21:35:12,077,573.51712513,0,333.859800
2015-07-29 21:35:12,430,573.869575024,1,443.425200
2015-07-29 21:35:14,093,575.533121109,0,334.102000
2015-07-29 21:35:14,477,575.917234182,1,443.654600
2015-07-29 21:35:16,493,577.93306303,0,334.313200
2015-07-29 21:35:16,493,577.933558226,1,443.909800
2015-07-29 21:35:18,125,579.564996004,0,334.539800
2015-07-29 21:35:18,477,579.917007208,1,444.120800
2015-07-29 21:35:20,461,581.901064157,0,334.750800
2015-07-29 21:35:21,197,582.637080193,1,444.363400
2015-07-29 21:35:22,029,583.468899012,1,444.605400
2015-07-29 21:35:22,093,583.532777071,0,334.979800
2015-07-29 21:35:23,277,584.716947079,1,444.954200
2015-07-29 21:35:24,301,585.740801096,1,444.740800
2015-07-29 21:35:24,461,585.900883198,1,444.967400
2015-07-29 21:35:24,845,586.284897089,0,335.206800
2015-07-29 21:35:24,877,586.316879034,1,445.181200
2015-07-29 21:35:25,485,586.924735069,1,444.980800
2015-07-29 21:35:27,725,589.164839029,0,335.446200
2015-07-29 21:35:27,821,589.260675192,1,444.740800
2015-07-29 21:35:29,229,590.668740034,1,444.951800
2015-07-29 21:35:30,125,591.564772129,0,335.688400
2015-07-29 21:35:32,077,593.51674819,0,335.933800
2015-07-29 21:35:32,140,593.580483198,1,445.152800
2015-07-29 21:35:32,268,593.708547115,1,444.907400
2015-07-29 21:35:32,748,594.188595057,0,335.733200
2015-07-29 21:35:33,485,594.924681187,0,335.946600
2015-07-29 21:35:34,540,595.980509043,1,445.165600
2015-07-29 21:35:34,988,596.428450108,1,444.920400
2015-07-29 21:35:35,725,597.16476512,0,336.186200
2015-07-29 21:35:35,885,597.324633121,1,445.121400
2015-07-29 21:35:37,356,598.796548128,0,336.399600
2015-07-29 21:35:38,860,600.300450087,1,445.361000
2015-07-29 21:35:40,141,601.580718994,0,336.657800
2015-07-29 21:35:40,141,601.581502199,1,445.574400
2015-07-29 21:35:42,924,604.364243031,1,445.814400
2015-07-29 21:35:43,340,604.780289173,0,336.928600
2015-07-29 21:35:43,916,605.356338024,1,446.085600
2015-07-29 21:35:45,004,606.44422102,1,446.349800
2015-07-29 21:35:45,836,607.276002169,0,337.170800
2015-07-29 21:35:46,092,607.532296181,1,446.586000
2015-07-29 21:35:47,308,608.748199224,1,446.807400
2015-07-29 21:35:48,108,609.548168182,1,447.028400
2015-07-29 21:35:48,172,609.612126112,0,337.382200
2015-07-29 21:35:49,004,610.444084167,1,447.234200
2015-07-29 21:35:50,508,611.948252201,1,447.440400
2015-07-29 21:35:50,700,612.139901161,0,337.608600
2015-07-29 21:35:51,340,612.779953003,1,447.707000
2015-07-29 21:35:52,524,613.964132071,1,447.928000
2015-07-29 21:35:52,588,614.027913094,0,337.850800
2015-07-29 21:35:53,740,615.180025101,1,448.137600
2015-07-29 21:35:54,956,616.395687103,1,448.364200
2015-07-29 21:35:55,404,616.84408021,0,338.092800
2015-07-29 21:35:55,628,617.067936182,0,337.879400
2015-07-29 21:35:56,108,617.54778409,0,338.092800
2015-07-29 21:35:57,004,618.443911076,1,448.590600
2015-07-29 21:35:58,508,619.947936058,0,338.335600
2015-07-29 21:35:59,244,620.683812141,1,448.832800
2015-07-29 21:36:00,140,621.580042124,1,449.059800
2015-07-29 21:36:00,780,622.219968081,1,448.846400
2015-07-29 21:36:00,972,622.411858082,0,338.559400
2015-07-29 21:36:01,004,622.443898201,1,449.088400
2015-07-29 21:36:02,124,623.563720226,1,449.314800
2015-07-29 21:36:02,540,623.979823112,0,338.772800
2015-07-29 21:36:02,603,624.043612003,1,449.528200
2015-07-29 21:36:03,788,625.227689028,1,449.755400
2015-07-29 21:36:04,268,625.707771063,0,338.984200
2015-07-29 21:36:06,539,627.979526043,0,339.195000
2015-07-29 21:36:06,892,628.331960201,1,449.966200
2015-07-29 21:36:08,139,629.579407215,0,339.424400
2015-07-29 21:36:08,172,629.611564159,1,450.179800
2015-07-29 21:36:08,396,629.835650206,0,339.223800
2015-07-29 21:36:08,396,629.836169004,1,449.979400
2015-07-29 21:36:08,652,630.091654062,0,339.468600
2015-07-29 21:36:08,652,630.092239141,1,450.224200
2015-07-29 21:36:09,995,631.435512066,1,449.963800
2015-07-29 21:36:10,091,631.531478167,1,450.179800
2015-07-29 21:36:11,019,632.459448099,0,339.724000
2015-07-29 21:36:11,851,633.291417122,1,449.963800
2015-07-29 21:36:13,387,634.827260017,0,339.997600
2015-07-29 21:36:16,139,637.579182148,1,450.192800
2015-07-29 21:36:16,203,637.643164158,0,340.261600
2015-07-29 21:36:18,539,639.979182005,1,450.466800
2015-07-29 21:36:18,795,640.235313177,1,450.205800
2015-07-29 21:36:19,051,640.491215229,0,340.529000
2015-07-29 21:36:19,052,640.491836071,1,450.466800
2015-07-29 21:36:20,971,642.411203146,0,340.750000
2015-07-29 21:36:23,019,644.459195137,0,340.986200
2015-07-29 21:36:23,211,644.65100503,0,340.777800
2015-07-29 21:36:23,691,645.131192207,1,450.677600
2015-07-29 21:36:23,787,645.227187157,0,341.029400
2015-07-29 21:36:25,323,646.763048172,1,450.888400
2015-07-29 21:36:26,347,647.787083149,0,341.250800
2015-07-29 21:36:26,603,648.043080091,1,451.130600
2015-07-29 21:36:28,747,650.18701601,0,341.487000
2015-07-29 21:36:28,875,650.314831018,1,451.373200
2015-07-29 21:36:31,179,652.618723154,0,341.692800
2015-07-29 21:36:31,915,653.354907036,1,451.584200
2015-07-29 21:36:32,971,654.410997152,0,341.916200
2015-07-29 21:36:33,163,654.602762222,1,451.326200
2015-07-29 21:36:33,674,655.114580154,1,451.068000
2015-07-29 21:36:34,475,655.915010214,1,450.859800
2015-07-29 21:36:35,146,656.586582184,1,450.599400
2015-07-29 21:36:35,403,656.842849016,0,342.122800
2015-07-29 21:36:35,787,657.226662159,1,450.388600
2015-07-29 21:36:36,459,657.898708105,1,450.164200
2015-07-29 21:36:37,035,658.474777222,0,342.349400
2015-07-29 21:36:37,418,658.85850811,1,450.375200
2015-07-29 21:36:38,570,660.010620117,1,450.602000
2015-07-29 21:36:39,051,660.490677118,0,342.607200
2015-07-29 21:36:39,787,661.226771116,1,450.812800
2015-07-29 21:36:40,651,662.090745211,1,451.023800
2015-07-29 21:36:41,610,663.050369024,0,342.865400
2015-07-29 21:36:41,611,663.050751209,1,451.253400
2015-07-29 21:36:43,050,664.490477085,1,451.505800
2015-07-29 21:36:43,882,665.322560072,0,343.076400
2015-07-29 21:36:43,946,665.386340141,1,451.766200
2015-07-29 21:36:44,042,665.482487202,1,451.537000
2015-07-29 21:36:45,034,666.474608183,1,451.794800
2015-07-29 21:36:45,962,667.402504206,0,343.302800
2015-07-29 21:36:46,698,668.138318062,1,452.009000
2015-07-29 21:36:47,914,669.354170084,1,452.219800
2015-07-29 21:36:48,298,669.738485098,0,343.514200
2015-07-29 21:36:48,874,670.314234018,3,862.945600
2015-07-29 21:36:49,130,670.570013046,1,452.474800
2015-07-29 21:36:49,386,670.826234102,3,863.149000
2015-07-29 21:36:50,058,671.49821806,1,452.232600
2015-07-29 21:36:50,282,671.722273111,0,343.725200
2015-07-29 21:36:52,362,673.802186012,0,343.935800
2015-07-29 21:36:53,098,674.538160086,1,452.490600
2015-07-29 21:36:54,218,675.65815711,1,452.717600
2015-07-29 21:36:54,698,676.138209105,0,344.225000
2015-07-29 21:36:54,954,676.393956184,1,452.962200
2015-07-29 21:36:55,722,677.162043095,1,453.170600
2015-07-29 21:36:56,650,678.090073109,1,453.428400
2015-07-29 21:36:56,746,678.186155081,0,344.436400
2015-07-29 21:36:57,450,678.890108109,1,453.639800
2015-07-29 21:36:58,346,679.786022186,1,453.881800
2015-07-29 21:36:58,762,680.20207119,0,344.694000
2015-07-29 21:37:00,202,681.642105103,1,454.092800
2015-07-29 21:37:00,714,682.153972149,1,454.304000
2015-07-29 21:37:01,930,683.369938135,0,344.933600
2015-07-29 21:37:03,530,684.969891071,1,454.561800
2015-07-29 21:37:03,690,685.129791021,1,454.332600
2015-07-29 21:37:04,330,685.769719124,3,862.915800
2015-07-29 21:37:04,938,686.377865076,3,863.119200
2015-07-29 21:37:05,066,686.505789995,0,345.176200
2015-07-29 21:37:05,066,686.506363153,1,454.546200
2015-07-29 21:37:06,346,687.785873175,0,345.389600
2015-07-29 21:37:06,666,688.105692148,1,454.775200
2015-07-29 21:37:08,106,689.54591012,1,454.514800
2015-07-29 21:37:08,298,689.737719059,1,454.759600
2015-07-29 21:37:08,394,689.833728075,0,345.616200
2015-07-29 21:37:11,017,692.45760107,1,454.967800
2015-07-29 21:37:11,210,692.64975214,0,345.827600
2015-07-29 21:37:11,914,693.353621006,1,455.197600
