2015-07-25 23:37:58,147,time,thermocouple_index,thermocouple_temp
2015-07-25 23:44:47,753,409.606174946,1,436.688800
2015-07-25 23:44:48,201,410.054162025,1,436.947400
2015-07-25 23:44:50,185,412.038202047,0,328.641800
2015-07-25 23:44:50,825,412.678002834,0,328.437800
2015-07-25 23:44:51,017,412.870095968,0,328.653200
2015-07-25 23:44:51,401,413.254076958,1,437.158400
2015-07-25 23:44:52,553,414.406223059,1,437.412200
2015-07-25 23:44:54,632,416.485792875,0,328.912000
2015-07-25 23:44:54,633,416.486218929,1,437.627400
2015-07-25 23:44:56,169,418.022111893,1,437.407800
2015-07-25 23:44:56,329,418.182029963,1,437.659400
2015-07-25 23:44:56,681,418.534029961,0,329.154400
2015-07-25 23:44:56,905,418.758080959,0,328.939200
2015-07-25 23:44:57,929,419.782034874,0,329.149800
2015-07-25 23:44:58,121,419.974069834,0,328.918800
2015-07-25 23:44:58,281,420.13419795,0,329.198000
2015-07-25 23:44:58,281,420.134855986,1,437.914000
2015-07-25 23:45:01,161,423.013955832,0,329.425000
2015-07-25 23:45:01,384,423.237690926,0,329.209200
2015-07-25 23:45:02,409,424.262034893,0,329.425000
2015-07-25 23:45:04,168,426.021798849,1,438.140400
2015-07-25 23:45:04,777,426.629952908,0,329.635200
2015-07-25 23:45:05,001,426.854038,0,329.420200
2015-07-25 23:45:05,161,427.014137983,1,438.378200
2015-07-25 23:45:05,993,427.845957994,0,329.662800
2015-07-25 23:45:06,281,428.134054899,1,438.610000
2015-07-25 23:45:07,753,429.606070995,1,438.378200
2015-07-25 23:45:07,977,429.830026865,1,438.653200
2015-07-25 23:45:09,225,431.077955008,0,329.921200
2015-07-25 23:45:09,353,431.205955029,1,438.410200
2015-07-25 23:45:09,704,431.557728052,0,329.717600
2015-07-25 23:45:10,153,432.005938053,0,329.937200
2015-07-25 23:45:12,457,434.310072899,1,438.669400
2015-07-25 23:45:12,872,434.725750923,0,330.176000
2015-07-25 23:45:13,065,434.9179039,0,329.948800
2015-07-25 23:45:13,705,435.558075905,0,330.187000
2015-07-25 23:45:16,872,438.72576499,0,330.423600
2015-07-25 23:45:17,673,439.525945902,1,438.971400
2015-07-25 23:45:19,369,441.222043037,0,330.629000
2015-07-25 23:45:20,105,441.958214998,1,439.321400
2015-07-25 23:45:21,801,443.653952837,0,330.944200
2015-07-25 23:45:21,802,443.65552187,1,439.532400
2015-07-25 23:45:22,280,444.13375783,0,330.730000
2015-07-25 23:45:22,568,444.421697855,0,330.939800
2015-07-25 23:45:23,400,445.253809929,1,439.786200
2015-07-25 23:45:25,033,446.885897875,0,331.145200
2015-07-25 23:45:27,753,449.605803967,0,331.355000
2015-07-25 23:45:27,785,449.637972832,1,440.029000
2015-07-25 23:45:28,841,450.693969011,1,439.825200
2015-07-25 23:45:29,416,451.269798994,1,440.072800
2015-07-25 23:45:30,249,452.102025986,0,331.572000
2015-07-25 23:45:31,273,453.126123905,1,440.283200
2015-07-25 23:45:32,713,454.56585288,0,331.797400
2015-07-25 23:45:35,112,456.965733051,0,332.002800
2015-07-25 23:45:37,129,458.982033014,1,440.553200
